BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
12:E8:A7:A9:7A:76,2023-05-10 03:27:29,2023-05-10 03:27:29,153,60,WPA2, ,PSK,-56, ,0,0.0.0.0,17,DIRECT-MBUX 62526,767AA9A7E812,44.2736,26.6
1E:E1:92:B6:14:FB,2023-05-10 04:30:18,2023-05-10 04:30:18,11,60,WPA2, ,PSK,-80, ,0,0.0.0.0,16,DIRECT-BMW 66528,FB14B692E11E,44.2736,26.6
12:E8:A7:B9:7A:76,2023-05-10 03:27:29,2023-05-10 03:27:41,1,60,WPA2, ,PSK,-71, ,0,0.0.0.0,17,DIRECT-MBUX 62526,767AB9A7E812,44.2736,26.6
1E:E1:92:B6:14:7A,2023-05-10 04:30:19,2023-05-10 04:30:22,157,60,WPA2, ,PSK,-80, ,0,0.0.0.0,16,DIRECT-BMW 66528,7A14B692E11E,44.2736,26.6
5A:56:8B:93:16:F3,2023-05-10 04:46:19,2023-05-10 04:46:47,6,10,WPA2, ,PSK,-68, ,17,0.0.0.0,17,5A568B9316F3,F316938B565A,44.2736,26.6
A2:CD:F3:B5:85:7A,2023-05-10 03:27:40,2023-05-10 03:28:08,153,60,WPA2, ,PSK,-80, ,3,0.0.0.0,13,My Skoda 4715,7A85B5F3CDA2,44.2736,26.6
1A:CE:B6:E3:47:E8,2023-05-10 04:46:28,2023-05-10 04:46:47,11,10,WPA2, ,PSK,-82, ,0,0.0.0.0,14,Xiaomi 11T Pro,E847E3B6CE1A,44.2736,26.6
1A:0D:95:09:F8:E7,2023-05-10 04:12:20,2023-05-10 04:12:42,6,10,WPA3-TRANSITION, ,,-60, ,0,0.0.0.0,14,iPhone - Dorin,E7F809950D1A,44.2736,26.6
8C:45:00:8F:59:2A,2023-05-10 03:33:42,2023-05-10 03:33:42,149,60,WPA2, ,PSK,-55, ,2,0.0.0.0,21,AVIC-Z910DAB46D80D,2A598F00458C,44.2736,26.6
32:F8:61:FD:C2:C7,2023-05-10 04:30:41,2023-05-10 04:30:41,1,10,WPA2, ,PSK,-82, ,0,0.0.0.0,15,Galaxy A30s0075,C7C2FD61F832,44.2736,26.6
04:22:43:00:E1:C9,2023-05-10 03:33:43,2023-05-10 03:33:43,11,10,, ,,-94, ,0,0.0.0.0,17,04224300E1C9,C9E100432204,44.2736,26.6
2C:05:47:7B:CD:15,2023-05-10 04:46:33,2023-05-10 04:46:47,6,10,WPA2, ,PSK,-68, ,2,0.0.0.0,14,70mai_d06_cd15,15CD7B47052C,44.2736,26.6
C2:34:25:57:3C:F7,2023-05-10 04:30:44,2023-05-10 04:30:46,6,10,WPA3-TRANSITION, ,,-84, ,0,0.0.0.0,7,Marius1,F73C572534C2,44.2736,26.6
EA:E8:B7:5B:3A:9B,2023-05-10 04:46:35,2023-05-10 04:46:47,6,10,WPA2, ,PSK,-62, ,0,0.0.0.0,10,My VW 5863,9B3A5BB7E8EA,44.2736,26.6
C6:0E:1B:5F:D3:CB,2023-05-10 04:46:35,2023-05-10 04:46:47,6,10,WPA2, ,PSK,-64, ,0,0.0.0.0,17,C60E1B5FD3CB,CBD35F1B0EC6,44.2736,26.6
06:7A:E0:AE:3D:42,2023-05-10 03:33:43,2023-05-10 03:34:14,11,10,WPA2, ,PSK,-80, ,0,0.0.0.0,6,Bogdan,423DAEE07A06,44.2736,26.6
9A:49:14:A1:90:48,2023-05-10 04:46:37,2023-05-10 04:46:49,157,60,WPA2, ,PSK,-65, ,1,0.0.0.0,17,DIRECT-MBUX 53292,4890A114499A,44.2736,26.6
18:45:16:79:AE:B4,2023-05-10 03:33:43,2023-05-10 03:33:46,11,240,WPA2, ,PSK,-68, ,12,0.0.0.0,17,MINI77087 CarPlay,B4AE79164518,44.2736,26.6
44:27:F3:33:0F:6C,2023-05-10 04:46:38,2023-05-10 04:46:38,11,10,WPA2, ,PSK,-80, ,0,0.0.0.0,15,70mai_A400_0f6c,6C0F33F32744,44.2736,26.6
34:20:03:CE:54:30,2023-05-10 04:30:53,2023-05-10 04:40:29,6,10,WPA2, ,PSK,-78, ,4,0.0.0.0,14,70mai_d06_5430,3054CE032034,44.2736,26.6
74:D2:1D:8A:EF:0E,2023-05-10 03:33:48,2023-05-10 03:33:55,1,10,WPA2, ,PSK,-68, ,1,0.0.0.0,9,ArcticCat,EEF8A1DD2740,44.2736,26.6
D2:40:EF:08:5A:BA,2023-05-10 03:33:48,2023-05-10 03:33:55,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,13,My Skoda 0067,BA5A08EF40D2,44.2736,26.6
42:92:47:27:92:0E,2023-05-10 04:46:39,2023-05-10 04:46:46,149,60,WPA2, ,PSK,-65, ,0,0.0.0.0,27,Azzam's Galaxy S20 Ultra 5G,E92274792420,44.2736,26.6
D2:40:EF:68:5A:BA,2023-05-10 03:33:49,2023-05-10 03:33:49,153,60,WPA2, ,PSK,-74, ,0,0.0.0.0,13,My Skoda 0067,BA5A68EF40D2,44.2736,26.6
04:22:43:00:E1:2A,2023-05-10 03:33:51,2023-05-10 03:33:51,11,10,, ,,-88, ,0,0.0.0.0,17,04224300E12A,2AE100432204,44.2736,26.6
04:22:43:00:7D:19,2023-05-10 03:34:05,2023-05-10 03:34:05,11,10,, ,,-86, ,0,0.0.0.0,17,042243007D19,197D00432204,44.2736,26.6
36:12:F9:E0:92:99,2023-05-10 04:46:42,2023-05-10 04:46:47,6,10,WPA2, ,PSK,-74, ,0,0.0.0.0,14,HUAWEI Y5 2018,9992E0F91236,44.2736,26.6
04:22:43:00:9A:C9,2023-05-10 03:34:10,2023-05-10 03:34:10,11,10,, ,,-88, ,0,0.0.0.0,17,042243009AC9,C99A00432204,44.2736,26.6
04:22:43:00:98:19,2023-05-10 03:34:10,2023-05-10 03:34:10,11,10,, ,,-88, ,0,0.0.0.0,17,042243009819,199800432204,44.2736,26.6
00:54:AF:18:CB:10,2023-05-10 03:30:14,2023-05-10 03:30:14,13,10,WPA2, ,PSK,-86, ,0,0.0.0.0,11,HotspotCB10,10CB18AF5400,44.2736,26.6
04:22:43:00:AE:69,2023-05-10 03:34:10,2023-05-10 03:34:10,11,10,, ,,-94, ,0,0.0.0.0,17,04224300AE69,69AE00432204,44.2736,26.6
04:22:43:00:BA:09,2023-05-10 03:34:10,2023-05-10 03:34:10,11,10,, ,,-86, ,0,0.0.0.0,17,04224300BA09,9BA004322040,44.2736,26.6
06:C4:61:8F:4E:B9,2023-05-10 03:30:16,2023-05-10 03:30:19,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,12,My SEAT 6495,B94E8F61C406,44.2736,26.6
04:22:43:00:89:E9,2023-05-10 03:34:12,2023-05-10 03:34:12,12,10,, ,,-88, ,0,0.0.0.0,17,0422430089E9,E98900432204,44.2736,26.6
04:22:43:00:80:59,2023-05-10 03:34:14,2023-05-10 03:34:14,10,10,, ,,-82, ,0,0.0.0.0,17,042243008059,598000432204,44.2736,26.6
00:54:AF:1C:2E:E2,2023-05-10 03:30:26,2023-05-10 03:30:31,13,10,WPA2, ,PSK,-70, ,0,0.0.0.0,11,Hotspot2EE2,E22E1CAF5400,44.2736,26.6
04:22:43:00:83:A9,2023-05-10 03:34:14,2023-05-10 03:34:14,10,10,, ,,-84, ,0,0.0.0.0,17,0422430083A9,A98300432204,44.2736,26.6
04:22:43:00:7E:F9,2023-05-10 03:34:14,2023-05-10 03:34:14,10,10,, ,,-88, ,0,0.0.0.0,17,042243007EF9,F97E00432204,44.2736,26.6
04:22:43:00:2A:3B,2023-05-10 03:34:14,2023-05-10 03:34:14,10,10,, ,,-84, ,0,0.0.0.0,17,042243002A3B,3B2A00432204,44.2736,26.6
5A:A4:2B:98:EA:78,2023-05-10 03:30:48,2023-05-10 03:30:48,11,10,WPA2, ,PSK,-88, ,0,0.0.0.0,13,AndroidAP99ca,78EA982BA45A,44.2736,26.6
00:1D:C9:07:61:B6,2023-05-10 03:30:49,2023-05-10 03:30:49,3,10,WPA2, ,PSK,-86, ,0,0.0.0.0,12,REMOTE28vree,B66107C91D00,44.2736,26.6
14:13:0B:4F:45:AE,2023-05-10 03:30:52,2023-05-10 03:30:52,1,10,WPA2, ,PSK,-86, ,0,0.0.0.0,16,LZoS3LARb1ZWGWsP,AE454F0B1314,44.2736,26.6
E0:CB:56:78:2C:52,2023-05-10 03:34:19,2023-05-10 03:34:19,3,10,WPA2, ,PSK,-82, ,0,0.0.0.0,13,DDPAI_N3_2C52,522C7856CBE0,44.2736,26.6
A4:7D:9F:5B:6E:F6,2023-05-10 03:30:55,2023-05-10 03:31:14,36,60,WPA2, ,PSK,-75, ,0,0.0.0.0,19,70mai_A800S_5G_6ef6,F66E5B9F7DA4,44.2736,26.6
44:27:F3:19:0E:CF,2023-05-10 03:32:17,2023-05-10 03:32:17,3,10,WPA2, ,PSK,-90, ,0,0.0.0.0,14,70mai_d02_0ecf,CF0E19F32744,44.2736,26.6
B0:D8:88:1B:F8:EB,2023-05-10 03:36:06,2023-05-10 03:36:20,6,240,WPA3-TRANSITION, ,,-66, ,1,0.0.0.0,25,Smartphone_connect_1bf8eb,EBF81B88D8B0,44.2736,26.6
00:54:AF:FA:F5:2C,2023-05-10 03:32:20,2023-05-10 03:32:20,13,10,WPA2, ,PSK,-86, ,0,0.0.0.0,11,HotspotF52C,2CF5FAAF5400,44.2736,26.6
34:20:03:CE:54:2C,2023-05-10 03:36:06,2023-05-10 03:36:20,6,10,WPA2, ,PSK,-68, ,0,0.0.0.0,14,70mai_d06_542c,2C54CE032034,44.2736,26.6
04:0A:D6:6C:02:00,2023-05-10 03:36:11,2023-05-10 03:36:11,11,10,, ,,-82, ,0,0.0.0.0,17,040AD66C0200,26CD60A04000,44.2736,26.6
9E:8D:7C:B9:2A:AA,2023-05-10 03:33:29,2023-05-10 03:33:36,13,10,WPA2, ,PSK,-72, ,0,0.0.0.0,16,MB Hotspot 59428,AA2AB97C8D9E,44.2736,26.6
DA:62:BC:90:25:6B,2023-05-10 03:36:19,2023-05-10 03:36:31,40,60,WPA2, ,PSK,-76, ,0,0.0.0.0,19,AAWireless-oPEOiq4D,6B2590BC62DA,44.2736,26.6
