BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
34:2C:C4:34:E0:97,2023-05-09 22:59:46,2023-05-10 03:24:20,6,0,, ,,0, ,0,0.0.0.0,17,342CC434E097, ,0,0
00:54:AF:6D:EC:FA,2023-05-10 03:18:24,2023-05-10 03:24:31,13,10,WPA2, ,PSK,-58, ,0,0.0.0.0,11,HotspotECFA, ,45.206853,25.328443
34:DF:4A:09:1F:0E,2023-05-10 03:37:27,2023-05-10 03:37:29,48,60,WPA2, ,PSK,-76, ,0,0.0.0.0,10,NV17W-WiFi, ,45.206853,25.328443
2E:28:70:91:5C:E9,2023-05-10 03:38:30,2023-05-10 03:38:51,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,2E2870915CE9, ,45.206853,25.328443
34:75:63:59:8C:76,2023-05-10 03:38:30,2023-05-10 03:38:51,6,10,WPA2, ,PSK,-48, ,0,0.0.0.0,14,70mai_d06_8c76, ,45.206853,25.328443
B8:D7:AF:88:95:A5,2023-05-10 03:41:15,2023-05-10 03:41:25,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,17,Porsche_WLAN_0335, ,45.206853,25.328443
38:37:8B:5B:3D:4A,2023-05-10 00:30:39,2023-05-10 03:44:52,11,10,Open, ,,-72, ,0,0.0.0.0,15,Airport Shuttle, ,45.206853,25.328443
18:D6:C7:85:E2:5D,2023-05-10 03:41:46,2023-05-10 03:50:59,1,0,, ,,0, ,0,0.0.0.0,17,18D6C785E25D, ,0,0
06:D9:37:74:8D:36,2023-05-10 03:53:23,2023-05-10 03:53:34,13,10,WPA2, ,PSK,-48, ,0,0.0.0.0,14,Redmi Note 10S, ,45.206853,25.328443
00:54:AF:EA:9E:76,2023-05-10 03:53:49,2023-05-10 03:54:00,13,10,WPA2, ,PSK,-78, ,0,0.0.0.0,11,Hotspot9E76, ,45.206853,25.328443
C0:25:2F:8F:8F:A6,2023-05-09 22:59:14,2023-05-10 03:59:18,2,10,WPA2, ,PSK,-76, ,0,0.0.0.0,3,Mau, ,45.206853,25.328443
20:37:06:AB:45:B0,2023-05-10 03:26:27,2023-05-10 04:00:00,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,9,HIS_Guest, ,45.206853,25.328443
20:37:06:AB:45:B2,2023-05-10 04:00:00,2023-05-10 04:00:00,6,10,WPA2, ,PSK,-78, ,0,0.0.0.0,9,his_wvoip, ,45.206853,25.328443
94:D0:0D:3A:9E:05,2023-05-10 03:32:34,2023-05-10 04:01:41,1,10,Open, ,,-76, ,313,0.0.0.0,19,HUAWEI Mate 20 lite, ,45.206853,25.328443
