BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
A2:01:94:E6:2E:6E,2023-04-22 21:02:00,2023-04-22 22:59:44,6,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,A20194E62E6E, ,47.510764,22.469132
5A:9C:A5:EB:A9:4B,2023-04-22 22:36:17,2023-04-22 22:59:55,10,10,WPA2, ,PSK,-36, ,2,0.0.0.0,11,POCO X3 Pro, ,47.510764,22.469132
DA:9F:85:7B:4E:A1,2023-04-22 22:47:06,2023-04-22 22:59:55,6,10,WPA2, ,PSK,-56, ,0,0.0.0.0,18,Galaxy A53 5G F08C, ,47.510764,22.469132
82:8A:20:24:4C:E0,2023-04-22 21:00:27,2023-04-22 23:00:08,1,60,WPA2, ,PSK,-64, ,0,0.0.0.0,17,828A20244CE0, ,47.5107639999995,22.4691319999999
82:8A:20:24:4D:63,2023-04-22 21:00:28,2023-04-22 23:00:11,1,60,WPA2, ,PSK,-64, ,0,0.0.0.0,17,828A20244D63, ,47.5107639999997,22.4691319999997
82:8A:20:24:4D:5D,2023-04-22 21:00:29,2023-04-22 23:00:10,1,60,WPA2, ,PSK,-66, ,0,0.0.0.0,17,828A20244D5D, ,47.5107639999994,22.469132
78:8A:20:25:4C:E0,2023-04-22 21:00:30,2023-04-22 23:00:22,36,60,WPA2, ,PSK,-75, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999996,22.4691319999991
7E:8A:20:25:4C:E0,2023-04-22 21:00:30,2023-04-22 23:00:23,36,60,WPA2, ,PSK,-75, ,0,0.0.0.0,17,7E8A20254CE0, ,47.5107639999997,22.469131999999
82:8A:20:25:4C:E0,2023-04-22 21:00:30,2023-04-22 23:00:23,36,60,WPA2, ,PSK,-75, ,0,0.0.0.0,17,828A20254CE0, ,47.5107639999998,22.469131999999
BC:30:7D:15:39:63,2023-04-22 21:00:31,2023-04-22 23:00:11,1,540,Open, ,,-48, ,76,0.0.0.0,14,WIFI_ROMPETROL, ,47.5107639999998,22.4691319999996
64:D1:54:69:D0:7A,2023-04-22 21:00:31,2023-04-22 23:00:07,1,10,WPA2, ,PSK,-46, ,46,0.0.0.0,8,acipetea, ,47.5107639999999,22.4691319999998
78:8A:20:25:4D:63,2023-04-22 21:00:33,2023-04-22 23:00:23,36,60,WPA2, ,PSK,-74, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999992,22.4691320000002
78:8A:20:25:4D:5D,2023-04-22 21:00:33,2023-04-22 23:00:22,36,60,WPA2, ,PSK,-71, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999992,22.4691319999998
82:8A:20:25:4D:5D,2023-04-22 21:00:33,2023-04-22 23:00:20,36,60,WPA2, ,PSK,-70, ,0,0.0.0.0,17,828A20254D5D, ,47.5107639999992,22.4691319999998
00:27:19:EF:54:E6,2023-04-22 21:00:34,2023-04-22 23:00:16,6,120,WPA2, ,PSK,-58, ,12,0.0.0.0,22,sc. Peter SM 2012 srl., ,47.5107639999999,22.469132
68:58:11:40:3F:B8,2023-04-22 21:00:35,2023-04-22 23:00:11,11,10,WPA2, ,PSK,-40, ,82,0.0.0.0,11,DIGI_403fb8, ,47.5107639999997,22.4691319999997
82:8A:20:25:4D:63,2023-04-22 21:00:38,2023-04-22 23:00:23,36,60,WPA2, ,PSK,-74, ,0,0.0.0.0,17,828A20254D63, ,47.5107639999992,22.4691320000002
7E:8A:20:25:4D:63,2023-04-22 21:00:39,2023-04-22 23:00:23,36,60,WPA2, ,PSK,-74, ,0,0.0.0.0,17,7E8A20254D63, ,47.5107639999992,22.4691320000002
14:EB:B6:6F:16:AC,2023-04-22 21:00:40,2023-04-22 23:00:14,10,10,WPA2, ,PSK,-42, ,0,0.0.0.0,12,TP-Link_BDA4, ,47.5107639999998,22.4691319999996
7E:8A:20:25:4D:5D,2023-04-22 21:00:41,2023-04-22 23:00:22,36,60,WPA2, ,PSK,-70, ,0,0.0.0.0,17,7E8A20254D5D, ,47.5107639999992,22.4691319999997
58:EF:68:45:8E:1A,2023-04-22 21:00:43,2023-04-22 23:00:22,36,10,WPA2, ,PSK,-74, ,0,0.0.0.0,7,Syn DMS, ,47.510764,22.469132
7E:8A:20:25:4C:37,2023-04-22 21:00:43,2023-04-22 23:00:19,36,60,WPA2, ,PSK,-79, ,0,0.0.0.0,17,7E8A20254C37, ,47.5107639999999,22.4691319999998
82:8A:20:25:4C:37,2023-04-22 21:00:43,2023-04-22 23:00:19,36,60,WPA2, ,PSK,-79, ,0,0.0.0.0,17,828A20254C37, ,47.5107639999999,22.4691319999998
78:8A:20:25:4C:37,2023-04-22 21:00:43,2023-04-22 23:00:19,36,60,WPA2, ,PSK,-79, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999999,22.4691319999998
7E:8A:20:24:4D:63,2023-04-22 21:00:56,2023-04-22 23:00:11,1,110,WPA2, ,PSK,-54, ,0,0.0.0.0,17,7E8A20244D63, ,47.510764,22.469132
9E:AE:8A:EE:E9:B3,2023-04-22 21:00:56,2023-04-22 23:00:11,10,10,WPA2, ,PSK,-42, ,0,0.0.0.0,6,marcel, ,47.510764,22.469132
82:8A:20:24:4C:57,2023-04-22 21:00:58,2023-04-22 23:00:13,1,60,WPA2, ,PSK,-77, ,0,0.0.0.0,17,828A20244C57, ,47.5107640000001,22.469132
78:8A:20:24:4D:63,2023-04-22 21:01:17,2023-04-22 23:00:11,1,10,WPA2, ,PSK,-52, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999999,22.4691319999999
A6:D7:3C:2A:29:98,2023-04-22 21:03:05,2023-04-22 23:00:11,11,60,WPA2, ,PSK,-69, ,0,0.0.0.0,22,DIRECT-3C-EPSON-2AA998, ,47.5107639999999,22.4691319999998
78:8A:20:24:4D:5D,2023-04-22 21:04:04,2023-04-22 23:00:10,1,10,WPA2, ,PSK,-50, ,0,0.0.0.0,13,SZA-BORDER-AP, ,47.5107639999999,22.4691319999999
46:2F:BA:88:59:9A,2023-04-22 22:00:39,2023-04-22 23:00:11,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,13,AndroidAP1933, ,47.510764,22.469132
32:07:4D:F5:0E:68,2023-04-22 22:07:44,2023-04-22 23:00:11,6,10,WPA2, ,PSK,-78, ,0,0.0.0.0,13,AndroidAP0e68, ,47.510764,22.469132
E2:DD:6C:E8:F0:89,2023-04-22 22:12:21,2023-04-22 23:00:23,36,60,Open, ,,-70, ,90,0.0.0.0,16,Prosper Trans_5G, ,47.5107639999995,22.4691319999999
E2:DD:6C:E8:F0:85,2023-04-22 22:12:21,2023-04-22 23:00:23,36,60,Open, ,,-69, ,83,0.0.0.0,13,Prosper Trans, ,47.5107639999995,22.4691319999999
E2:DD:6C:E8:F0:81,2023-04-22 22:12:45,2023-04-22 23:00:08,10,60,Open, ,,-48, ,30,0.0.0.0,13,Prosper Trans, ,47.510764,22.469132
58:16:D7:0E:50:8C,2023-04-22 22:48:01,2023-04-22 23:00:11,11,10,WPA2, ,PSK,-50, ,0,0.0.0.0,17,WSM00000005252467, ,47.510764,22.469132
