BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
30:B5:C2:6D:F2:DC,2023-05-09 04:37:18,2023-05-09 04:37:18,1,10,, ,,-86, ,0,0.0.0.0,17,30B5C26DF2DC, ,44.278448,26.049546
00:62:EC:2D:F0:90,2023-05-09 03:19:57,2023-05-09 04:38:44,1,10,WPA2, ,PSK,-84, ,0,0.0.0.0,9,Art Klett, ,44.278448,26.049546
94:E4:BA:A2:BA:66,2023-05-09 03:18:37,2023-05-09 04:40:59,7,10,WPA2, ,PSK,-80, ,0,0.0.0.0,16,HUAWEI_H122_BA66, ,44.278448,26.049546
C0:C9:E3:27:AE:12,2023-05-09 03:06:10,2023-05-09 04:42:09,2,10,WPA2, ,PSK,-80, ,0,0.0.0.0,4,Home, ,44.278448,26.049546
14:18:2A:32:1E:F1,2023-05-09 04:24:32,2023-05-09 04:42:25,11,10,WPA2, ,PSK,-78, ,0,0.0.0.0,9,DIGI-u6Yy, ,44.278448,26.049546
F4:F2:6D:BF:D0:31,2023-05-09 03:03:18,2023-05-09 04:45:07,12,10,WPA2, ,PSK,-82, ,0,0.0.0.0,7,TP-Link, ,44.278448,26.049546
C6:C9:E3:53:C8:FE,2023-05-09 03:35:43,2023-05-09 04:45:11,4,10,WPA2, ,PSK,-82, ,0,0.0.0.0,17,C6C9E353C8FE, ,44.278448,26.049546
3C:37:86:1F:1A:48,2023-05-09 03:09:01,2023-05-09 04:47:10,2,10,WPA2, ,PSK,-82, ,3,0.0.0.0,9,NETGEAR24, ,44.278448,26.049546
24:4B:FE:9D:55:BC,2023-05-09 03:15:31,2023-05-09 04:46:56,104,60,WPA2, ,PSK,-77, ,0,0.0.0.0,9,SCOALA_5G, ,44.2784479999999,26.049546
64:5E:10:0B:DE:80,2023-05-09 03:19:04,2023-05-09 04:48:14,8,10,WPA2, ,PSK,-82, ,0,0.0.0.0,16,Orange-x9tS-2.4G, ,44.278448,26.049546
CC:2D:E0:2F:8A:1D,2023-05-09 03:20:02,2023-05-09 04:48:25,1,0,, ,,0, ,0,0.0.0.0,17,CC2DE02F8A1D, ,0,0
2C:05:47:6B:60:B8,2023-05-09 04:48:57,2023-05-09 04:48:57,6,10,WPA2, ,PSK,-78, ,0,0.0.0.0,14,70mai_d06_60b8, ,44.278448,26.049546
B0:A7:B9:81:41:E4,2023-05-09 03:33:07,2023-05-09 04:49:24,6,10,WPA2, ,PSK,-82, ,0,0.0.0.0,6,OFFICE, ,44.278448,26.049546
72:5A:B0:54:8B:49,2023-05-09 04:25:25,2023-05-09 04:49:24,9,10,WPA2, ,PSK,-84, ,0,0.0.0.0,17,725AB0548B49, ,44.278448,26.049546
98:DE:D0:F0:83:DC,2023-05-09 04:50:28,2023-05-09 04:50:28,3,10,WPA2, ,PSK,-84, ,0,0.0.0.0,5,peru5, ,44.278448,26.049546
C4:44:7D:DE:A6:4C,2023-05-09 03:04:01,2023-05-09 04:50:50,5,10,WPA2, ,PSK,-72, ,0,0.0.0.0,11,HUAWEI-CWFT, ,44.2784479999999,26.0495459999999
54:67:51:27:F5:9F,2023-05-09 03:07:36,2023-05-09 04:51:23,11,10,WPA2, ,PSK,-80, ,0,0.0.0.0,10,UPCA5673E2, ,44.2784479999999,26.0495459999999
D0:21:F9:F5:17:C1,2023-05-09 03:12:47,2023-05-09 04:53:04,1,110,WPA2, ,PSK,-74, ,0,0.0.0.0,8,MOB_auto, ,44.278448,26.049546
80:8C:97:2E:DB:6D,2023-05-09 03:51:40,2023-05-09 04:53:15,8,10,WPA2, ,PSK,-80, ,0,0.0.0.0,7,yficher, ,44.278448,26.049546
DA:21:F9:F5:17:C1,2023-05-09 03:08:32,2023-05-09 04:54:08,1,60,WPA2, ,PSK,-87, ,0,0.0.0.0,17,DA21F9F517C1, ,44.278448,26.049546
E4:47:B3:E1:41:CF,2023-05-09 03:49:14,2023-05-09 04:53:58,11,10,WPA2, ,PSK,-82, ,0,0.0.0.0,14,Telekom-937465, ,44.278448,26.049546
74:83:C2:3D:AD:C9,2023-05-09 03:07:52,2023-05-09 04:54:29,1,10,WPA2, ,PSK,-80, ,0,0.0.0.0,7,My HOME, ,44.278448,26.049546
74:95:EC:F9:76:09,2023-05-09 04:54:35,2023-05-09 04:54:35,1,10,WPA2, ,PSK,-82, ,0,0.0.0.0,24,MB Hotspot 16441 2.4 GHz, ,44.278448,26.049546
5C:C5:63:0D:AC:0E,2023-05-09 04:54:35,2023-05-09 04:54:35,1,10,WPA2, ,PSK,-80, ,0,0.0.0.0,14,70mai_d08_ac0e, ,44.278448,26.049546
AC:22:05:62:71:A8,2023-05-09 03:02:24,2023-05-09 04:54:46,6,10,WPA2, ,PSK,-78, ,0,0.0.0.0,10,UPCA567C2D, ,44.2784479999999,26.049546
DC:53:7C:F0:F5:E1,2023-05-09 03:03:50,2023-05-09 04:54:46,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,10,Stefan 2.4, ,44.2784479999999,26.0495459999999
72:A7:41:9C:6B:46,2023-05-09 03:14:41,2023-05-09 04:55:18,11,10,WPA2, ,PSK,-82, ,0,0.0.0.0,10,MOB_auto_s, ,44.278448,26.049546
E0:0E:DA:18:A6:C1,2023-05-09 03:35:05,2023-05-09 04:55:39,1,10,WPA2, ,PSK,-82, ,0,0.0.0.0,18,Art Klett - Guests, ,44.278448,26.049546
6A:9A:4A:F9:F7:5D,2023-05-09 03:04:01,2023-05-09 04:56:01,5,10,WPA2, ,PSK,-78, ,0,0.0.0.0,17,6A9A4AF9F75D, ,44.278448,26.049546
00:62:EC:2D:F0:91,2023-05-09 03:06:20,2023-05-09 04:55:55,1,10,WPA2, ,PSK,-82, ,0,0.0.0.0,18,Art Klett - Guests, ,44.278448,26.049546
90:9A:4A:F9:F7:5B,2023-05-09 03:08:35,2023-05-09 04:56:22,5,10,WPA2, ,PSK,-76, ,0,0.0.0.0,4,ARCA, ,44.278448,26.049546
D6:21:F9:F5:13:05,2023-05-09 03:28:38,2023-05-09 04:56:22,1,10,WPA2, ,PSK,-78, ,0,0.0.0.0,10,MOB_auto_s, ,44.278448,26.049546
E8:48:B8:12:0A:F3,2023-05-09 04:57:16,2023-05-09 04:57:16,3,10,WPA2, ,PSK,-82, ,0,0.0.0.0,21,SC. BLACKWATER FORCE , ,44.278448,26.049546
70:0B:01:4E:BC:5B,2023-05-09 03:27:28,2023-05-09 04:58:04,1,10,WPA2, ,PSK,-80, ,2,0.0.0.0,14,Telekom-pgMPqk, ,44.278448,26.049546
90:48:9A:CD:23:B1,2023-05-09 03:58:54,2023-05-09 04:57:59,3,10,WPA2, ,PSK,-78, ,0,0.0.0.0,28,HP-Print-B1-LaserJet Pro MFP, ,44.278448,26.049546
DC:99:14:DC:66:56,2023-05-09 03:02:34,2023-05-09 04:58:15,8,10,WPA2, ,PSK,-80, ,0,0.0.0.0,8,WiFi_2.4, ,44.278448,26.049546
00:25:00:FF:94:73,2023-05-09 04:03:18,2023-05-09 04:59:01,6,0,, ,,0, ,0,0.0.0.0,17,002500FF9473, ,0,0
CC:06:77:C3:75:98,2023-05-09 03:13:36,2023-05-09 04:59:20,11,10,WPA2, ,PSK,-82, ,1,0.0.0.0,15,DIGI - Mikrotik, ,44.278448,26.049546
84:A9:3E:DD:72:68,2023-05-09 03:02:13,2023-05-09 04:59:44,6,60,WPA2, ,PSK,-76, ,0,0.0.0.0,30,DIRECT-67-HP Ink Tank Wireless, ,44.2784479999999,26.049546
C0:C9:E3:53:D6:CE,2023-05-09 03:02:29,2023-05-09 04:59:46,4,10,WPA2, ,PSK,-76, ,0,0.0.0.0,5,Alex3, ,44.278448,26.0495459999999
62:E6:F0:40:6A:86,2023-05-09 05:00:08,2023-05-09 05:00:08,6,10,WPA2, ,PSK,-84, ,0,0.0.0.0,13,Audi_MMI_5679, ,44.278448,26.049546
8E:04:FF:BB:F9:62,2023-05-09 03:02:02,2023-05-09 05:00:56,1,10,WPA2-TKIP, ,,-74, ,0,0.0.0.0,11,UPC Wi-Free, ,44.278448,26.0495459999999
A4:F3:3B:1B:3F:68,2023-05-09 03:02:18,2023-05-09 05:00:56,4,0,, ,,0, ,0,0.0.0.0,17,A4F33B1B3F68, ,0,0
72:83:C2:3D:AD:C9,2023-05-09 03:02:45,2023-05-09 05:00:56,1,10,WPA2, ,PSK,-78, ,0,0.0.0.0,17,7283C23DADC9, ,44.278448,26.049546
D8:47:32:FA:CB:CF,2023-05-09 03:03:12,2023-05-09 05:00:40,5,10,WPA2, ,PSK,-74, ,0,0.0.0.0,12,TP-Link_CBD0, ,44.278448,26.0495459999999
7E:83:C2:3D:AD:C9,2023-05-09 03:03:28,2023-05-09 05:00:56,1,10,WPA2, ,PSK,-80, ,0,0.0.0.0,17,7E83C23DADC9, ,44.278448,26.049546
7A:A2:F4:8B:D6:AD,2023-05-09 03:14:08,2023-05-09 05:01:07,9,10,WPA2, ,PSK,-80, ,0,0.0.0.0,17,7AA2F48BD6AD, ,44.278448,26.049546
C0:70:09:42:36:94,2023-05-09 03:37:30,2023-05-09 05:01:02,1,10,WPA2, ,PSK,-80, ,1,0.0.0.0,11,HUAWEI-d6w8, ,44.278448,26.049546
76:83:C2:3D:BB:00,2023-05-09 03:02:02,2023-05-09 05:01:28,1,10,WPA2, ,PSK,-60, ,1,0.0.0.0,7,My HOME, ,44.2784479999999,26.0495459999999
7E:83:C2:3D:BB:00,2023-05-09 03:02:02,2023-05-09 05:01:17,1,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,7E83C23DBB00, ,44.2784480000001,26.049546
8C:04:FF:BB:F9:60,2023-05-09 03:02:02,2023-05-09 05:01:23,1,10,WPA2, ,PSK,-74, ,0,0.0.0.0,10,UPC1390738, ,44.278448,26.0495459999999
50:78:B3:A7:6B:94,2023-05-09 03:02:02,2023-05-09 05:01:18,1,10,WPA2, ,PSK,-78, ,0,0.0.0.0,11,DIGI-ARX-24, ,44.2784479999999,26.0495459999999
D0:21:F9:F5:15:11,2023-05-09 03:02:02,2023-05-09 05:01:34,8,110,WPA2, ,PSK,-58, ,0,0.0.0.0,8,MOB_auto, ,44.278448,26.0495459999999
9E:93:4E:43:FB:3F,2023-05-09 03:02:02,2023-05-09 05:01:29,6,60,WPA2, ,PSK,-78, ,0,0.0.0.0,24,DIRECT-CuWorkCentre 3225, ,44.278448,26.0495459999999
DA:21:F9:F5:0F:AD,2023-05-09 03:02:02,2023-05-09 05:01:39,6,60,WPA2, ,PSK,-74, ,0,0.0.0.0,17,DA21F9F50FAD, ,44.2784480000003,26.0495460000001
00:62:EC:32:B3:71,2023-05-09 03:02:02,2023-05-09 05:01:29,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,18,Art Klett - Guests, ,44.2784479999999,26.0495459999999
0C:84:DC:3E:25:E8,2023-05-09 03:02:02,2023-05-09 05:01:40,11,10,Open, ,,-80, ,2,0.0.0.0,28,HP-Print-e8-LaserJet 400 MFP, ,44.278448,26.0495459999999
62:A2:F4:8A:14:CC,2023-05-09 03:02:02,2023-05-09 05:01:40,10,10,WPA2, ,PSK,-52, ,0,0.0.0.0,12,TP-Link_14BC, ,44.278448,26.0495459999999
DE:21:F9:F5:15:12,2023-05-09 03:02:03,2023-05-09 05:01:40,44,60,WPA2, ,PSK,-84, ,0,0.0.0.0,17,DE21F9F51512, ,44.278448,26.0495459999999
DA:21:F9:F5:15:12,2023-05-09 03:02:03,2023-05-09 05:01:40,44,60,WPA2, ,PSK,-83, ,0,0.0.0.0,10,MOB_auto_s, ,44.278448,26.0495459999999
18:0F:76:38:E9:58,2023-05-09 03:02:07,2023-05-09 05:01:18,5,110,WPA2, ,PSK,-72, ,1,0.0.0.0,16,sebydrums-2.4Ghz, ,44.278448,26.0495459999999
E4:C3:2A:00:E7:B1,2023-05-09 03:02:07,2023-05-09 05:01:28,3,60,WPA2, ,PSK,-62, ,32,0.0.0.0,12,TP-Link_E7B1, ,44.2784479999999,26.0495459999999
8A:A2:F4:8A:14:BD,2023-05-09 03:02:08,2023-05-09 05:01:40,10,10,WPA2, ,PSK,-74, ,53,0.0.0.0,17,8AA2F48A14BD, ,44.2784480000001,26.0495459999999
8A:A2:F4:8A:14:BC,2023-05-09 03:02:08,2023-05-09 05:01:40,10,10,WPA2, ,PSK,-68, ,22,0.0.0.0,12,TP-Link_14BC, ,44.278448,26.0495459999999
04:20:84:13:6E:77,2023-05-09 03:02:45,2023-05-09 05:01:39,6,60,WPA2, ,PSK,-74, ,11,0.0.0.0,12,Blooms&Beans, ,44.2784480000001,26.0495459999999
AC:22:05:5E:7B:5A,2023-05-09 03:03:28,2023-05-09 05:01:28,1,10,WPA2, ,PSK,-62, ,0,0.0.0.0,10,UPC119AEEE, ,44.278448,26.0495459999999
D6:21:F9:F5:15:11,2023-05-09 03:03:34,2023-05-09 05:01:39,6,10,WPA2, ,PSK,-62, ,0,0.0.0.0,10,MOB_auto_s, ,44.2784480000001,26.0495459999999
98:44:CE:6D:21:5C,2023-05-09 03:04:27,2023-05-09 05:01:28,1,60,WPA2, ,PSK,-54, ,2,0.0.0.0,9,DIGI-S2Aj, ,44.2784480000001,26.0495459999999
B0:4E:26:D6:AC:2F,2023-05-09 03:04:54,2023-05-09 05:01:18,1,10,WPA2, ,PSK,-78, ,1,0.0.0.0,14,Dox Aparthotel, ,44.278448,26.049546
C6:C9:E3:53:D6:CE,2023-05-09 03:06:04,2023-05-09 05:01:18,4,10,WPA2, ,PSK,-76, ,0,0.0.0.0,17,C6C9E353D6CE, ,44.278448,26.0495459999999
00:62:EC:32:B3:70,2023-05-09 03:07:36,2023-05-09 05:01:39,6,10,WPA2, ,PSK,-76, ,2,0.0.0.0,9,Art Klett, ,44.2784479999999,26.049546
34:DB:9C:D2:84:25,2023-05-09 03:07:47,2023-05-09 05:01:40,13,10,WPA2, ,PSK,-82, ,1,0.0.0.0,14,Telekom-vqvfLO, ,44.278448,26.049546
D6:21:F9:F5:17:C1,2023-05-09 03:09:12,2023-05-09 05:01:28,1,10,WPA2, ,PSK,-72, ,0,0.0.0.0,10,MOB_auto_s, ,44.278448,26.0495459999999
04:20:84:14:0C:73,2023-05-09 03:11:32,2023-05-09 05:01:29,8,0,, ,,0, ,0,0.0.0.0,17,042084140C73, ,0,0
E0:0E:DA:18:A6:C0,2023-05-09 03:17:32,2023-05-09 05:01:18,1,10,WPA2, ,PSK,-80, ,1,0.0.0.0,9,Art Klett, ,44.278448,26.049546
F4:91:1E:67:DD:48,2023-05-09 03:21:01,2023-05-09 05:01:18,1,10,WPA2, ,PSK,-82, ,0,0.0.0.0,8,1e67dd48, ,44.278448,26.049546
C4:DD:57:61:5C:15,2023-05-09 03:59:42,2023-05-09 05:01:18,1,10,WPA2, ,PSK,-78, ,0,0.0.0.0,4,dmob, ,44.2784479999999,26.049546
34:6B:D3:0A:C9:B9,2023-05-09 03:02:01,2023-05-09 05:01:56,10,10,WPA2, ,PSK,-60, ,70,0.0.0.0,13,Clicknet-C9B0, ,44.2784479999999,26.0495459999999
48:E1:E9:4D:73:D5,2023-05-09 03:02:02,2023-05-09 05:01:55,1,10,Open, ,,-44, ,0,0.0.0.0,14,Meross_SW_73D5, ,44.2784479999999,26.0495459999999
30:B5:C2:AE:34:A2,2023-05-09 03:02:02,2023-05-09 05:01:55,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,9,Amba Peru, ,44.2784479999999,26.0495459999999
24:4B:FE:9D:55:B8,2023-05-09 03:02:02,2023-05-09 05:01:44,2,10,WPA2, ,PSK,-46, ,0,0.0.0.0,6,SCOALA, ,44.2784480000007,26.0495460000003
D0:21:F9:F5:0F:AD,2023-05-09 03:02:02,2023-05-09 05:01:50,6,110,WPA2, ,PSK,-56, ,0,0.0.0.0,8,MOB_auto, ,44.2784480000003,26.049546
D6:21:F9:F5:15:12,2023-05-09 03:02:03,2023-05-09 05:01:40,44,60,WPA2, ,PSK,-84, ,0,0.0.0.0,8,MOB_auto, ,44.278448,26.0495459999999
D6:21:F9:F5:0F:AE,2023-05-09 03:02:03,2023-05-09 05:01:41,44,60,WPA2, ,PSK,-82, ,0,0.0.0.0,8,MOB_auto, ,44.2784480000003,26.049546
DA:21:F9:F5:0F:AE,2023-05-09 03:02:03,2023-05-09 05:01:56,44,60,WPA2, ,PSK,-82, ,0,0.0.0.0,10,MOB_auto_s, ,44.2784480000003,26.0495460000001
DE:21:F9:F5:0F:AE,2023-05-09 03:02:03,2023-05-09 05:01:46,44,60,WPA2, ,PSK,-82, ,0,0.0.0.0,17,DE21F9F50FAE, ,44.2784480000003,26.049546
E8:6E:44:08:78:3D,2023-05-09 03:02:03,2023-05-09 05:01:41,60,60,WPA2, ,PSK,-77, ,0,0.0.0.0,9,DIGI-yfRF, ,44.2784480000006,26.0495460000004
EA:6E:44:98:78:3D,2023-05-09 03:02:03,2023-05-09 05:01:57,60,60,WPA2, ,PSK,-77, ,0,0.0.0.0,17,EA6E4498783D, ,44.2784480000005,26.0495460000004
D6:21:F9:F5:0F:AD,2023-05-09 03:02:07,2023-05-09 05:01:50,6,10,WPA2, ,PSK,-54, ,0,0.0.0.0,10,MOB_auto_s, ,44.2784479999999,26.0495459999999
50:0F:F5:51:B8:41,2023-05-09 03:02:08,2023-05-09 05:01:50,11,10,WPA2, ,PSK,-66, ,0,0.0.0.0,9,DIGI-NT3z, ,44.2784480000001,26.0495459999999
7A:83:C2:3D:BB:00,2023-05-09 03:02:12,2023-05-09 05:01:50,1,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,7A83C23DBB00, ,44.2784479999999,26.0495459999999
62:A2:F4:8A:14:CD,2023-05-09 03:02:24,2023-05-09 05:01:56,12,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,62A2F48A14CD, ,44.278448,26.0495459999999
1C:BF:CE:03:E0:9C,2023-05-09 03:02:29,2023-05-09 05:01:50,6,10,WPA2, ,PSK,-76, ,0,0.0.0.0,19,yficher_5g-rpt-2.4G, ,44.278448,26.0495459999999
64:70:02:84:D1:F8,2023-05-09 03:02:51,2023-05-09 05:01:45,9,10,WPA2, ,PSK,-58, ,0,0.0.0.0,5,Matty, ,44.278448,26.0495459999999
DA:21:F9:F5:15:11,2023-05-09 03:03:39,2023-05-09 05:01:55,6,60,WPA2, ,PSK,-77, ,0,0.0.0.0,17,DA21F9F51511, ,44.2784479999999,26.0495459999999
E8:6E:44:08:78:3C,2023-05-09 03:04:17,2023-05-09 05:01:50,8,20,WPA2, ,PSK,-58, ,38,0.0.0.0,9,DIGI-yfRF, ,44.278448,26.0495459999999
E4:C3:2A:F1:86:7A,2023-05-09 03:06:53,2023-05-09 05:01:50,8,10,WPA2, ,PSK,-84, ,0,0.0.0.0,10,Deco -MESH, ,44.278448,26.049546
54:67:51:25:7B:A7,2023-05-09 03:07:58,2023-05-09 05:01:50,11,10,WPA2, ,PSK,-82, ,0,0.0.0.0,8,Veronica, ,44.278448,26.049546
80:8C:97:30:CC:C0,2023-05-09 03:11:06,2023-05-09 05:01:51,11,10,WPA2, ,PSK,-82, ,0,0.0.0.0,14,DIGI-24-30CCC0, ,44.278448,26.049546
80:8C:97:31:7E:18,2023-05-09 03:25:52,2023-05-09 05:01:50,2,10,WPA2, ,PSK,-80, ,0,0.0.0.0,14,Apartament 8-1, ,44.278448,26.049546
18:C5:8A:A1:23:44,2023-05-09 04:32:45,2023-05-09 05:01:45,6,10,WPA2, ,PSK,-86, ,0,0.0.0.0,11,HUAWEI-b697, ,44.278448,26.049546
