BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
C2:27:F5:AC:CC:59,2023-05-10 04:20:47,2023-05-10 04:58:51,9,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,C227F5ACCC59, ,47.082503,27.401816
BC:C0:0F:6B:E7:08,2023-05-10 04:29:20,2023-05-10 04:59:01,5,10,WPA2, ,PSK,-63, ,2,0.0.0.0,11,DIGI_6be708, ,47.082503,27.401816
A4:56:30:8F:C8:A1,2023-05-10 04:30:39,2023-05-10 04:58:56,13,10,WPA2, ,PSK,-74, ,0,0.0.0.0,13,CatenaOaspeti, ,47.082503,27.401816
02:1E:42:19:53:02,2023-05-10 04:41:45,2023-05-10 04:59:01,6,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,021E42195302, ,47.082503,27.401816
00:1E:42:19:53:02,2023-05-10 04:41:47,2023-05-10 04:59:01,6,10,Open, ,,-46, ,0,0.0.0.0,12,Orange Wi-Fi, ,47.082503,27.401816
6A:A6:E6:A5:DC:11,2023-05-10 04:19:07,2023-05-10 04:59:23,8,10,WPA2, ,PSK,-48, ,0,0.0.0.0,17,6AA6E6A5DC11, ,47.0825030000001,27.401816
DC:7B:94:35:1E:31,2023-05-10 04:19:38,2023-05-10 04:59:44,11,10,WPA2, ,PSK,-50, ,0,0.0.0.0,13,CatenaOaspeti, ,47.082503,27.401816
82:31:92:DE:4E:B4,2023-05-10 04:20:34,2023-05-10 04:59:39,10,10,WPA2, ,PSK,-74, ,0,0.0.0.0,12,TP-Link_4EB4, ,47.082503,27.401816
14:22:33:02:FA:40,2023-05-10 04:30:01,2023-05-10 04:59:44,5,10,WPA2, ,PSK,-78, ,0,0.0.0.0,11,DIGI_02fa40, ,47.082503,27.401816
F2:8A:76:5F:D1:EA,2023-05-10 04:58:58,2023-05-10 04:59:20,1,60,WPA2, ,PSK,-85, ,0,0.0.0.0,6,Tamara, ,47.082503,27.401816
DA:10:68:3A:76:07,2023-05-10 04:59:48,2023-05-10 04:59:49,153,60,WPA2, ,PSK,-68, ,0,0.0.0.0,13,My Skoda 2312, ,47.082503,27.401816
44:00:4D:87:9F:3C,2023-05-10 04:18:55,2023-05-10 05:00:17,11,10,WPA2, ,PSK,-74, ,0,0.0.0.0,16,Orange-wjF7-2.4G, ,47.082503,27.401816
DC:7B:94:35:1E:32,2023-05-10 04:19:27,2023-05-10 04:59:55,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,7,SCANERS, ,47.082503,27.401816
10:27:F5:AC:CC:57,2023-05-10 04:20:26,2023-05-10 04:59:50,9,10,WPA2, ,PSK,-56, ,0,0.0.0.0,12,TP-Link_CC58, ,47.082503,27.401816
A0:F3:C1:4A:19:88,2023-05-10 04:21:03,2023-05-10 04:59:49,2,10,WPA2, ,PSK,-58, ,0,0.0.0.0,14,TP-LINK_4A1988, ,47.082503,27.401816
BC:C0:0F:71:AF:10,2023-05-10 04:22:02,2023-05-10 05:00:05,1,50,WPA2, ,PSK,-72, ,1,0.0.0.0,11,DIGI_71af10, ,47.082503,27.401816
A4:56:30:8F:C8:A0,2023-05-10 04:23:29,2023-05-10 04:59:55,13,10,WPA2, ,PSK,-72, ,0,0.0.0.0,14,CatenaElectric, ,47.082503,27.401816
F0:79:59:D2:A4:38,2023-05-10 04:59:49,2023-05-10 04:59:49,2,,, ,,, ,0,0.0.0.0,17,F07959D2A438, ,0,0
DA:10:68:5A:76:07,2023-05-10 04:59:50,2023-05-10 04:59:50,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,13,My Skoda 2312, ,47.082503,27.401816
5C:A6:E6:A5:DC:1F,2023-05-10 04:19:08,2023-05-10 05:00:32,8,10,WPA2, ,PSK,-50, ,4,0.0.0.0,12,TP-Link_DC20, ,47.082503,27.401816
DC:7B:94:35:1E:30,2023-05-10 04:19:16,2023-05-10 05:00:22,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,14,CatenaElectric, ,47.082503,27.401816
CC:50:0A:8E:30:18,2023-05-10 04:22:29,2023-05-10 05:00:48,5,10,WPA2, ,PSK,-54, ,0,0.0.0.0,11,DIGI_8e3018, ,47.082503,27.401816
80:E1:BF:42:FC:44,2023-05-10 04:26:26,2023-05-10 05:00:27,11,10,WPA2, ,PSK,-76, ,0,0.0.0.0,9,DIGI-p25W, ,47.082503,27.401816
80:E1:BF:F0:D9:4C,2023-05-10 04:18:49,2023-05-10 05:01:04,1,10,WPA2, ,PSK,-44, ,0,0.0.0.0,16,Orange-4qqg-2.4G, ,47.082503,27.401816
